COUNTRY,COUNTRY_CODE,GHE_CAUSE_TITLE,DEATHS_100K,MAX_DEATHS_100K_BY_CAUSE
India,IND,Testicular cancer,0.125676269,0.474723326
India,IND,Tetanus,0.517147525,1.011867044
India,IND,Thalassaemias,0.015544347,0.213552
India,IND,Thyroid cancer,0.496692649,1.63020353
India,IND,"Trachea, bronchus, lung cancers",6.458252672,68.04376343
India,IND,Trachoma,0,0
India,IND,Trichomoniasis,0,0
India,IND,Trichuriasis,0,0
India,IND,Tuberculosis,31.90590242,33.28549408
India,IND,Uncorrected refractive errors,0,0.000955946
India,IND,Upper respiratory infections,0.036050778,0.190335789
India,IND,Urolithiasis,0.125610615,0.969583821
India,IND,Vitamin A deficiency,0,0.000285464
India,IND,Whooping cough,0.729105513,0.810659157
India,IND,Yellow fever,0,0.001927205
Indonesia,IDN,Acute hepatitis A,0.618467793,1.639222864
Indonesia,IDN,Acute hepatitis B,1.052915313,1.122784026
Indonesia,IDN,Acute hepatitis C,0.196617926,4.040365529
Indonesia,IDN,Acute hepatitis E,0.062235455,0.062235455
Indonesia,IDN,African trypanosomiasis,0,0
Indonesia,IDN,Alcohol use disorders,0.207500113,19.18308954
Indonesia,IDN,Alzheimer disease and other dementias,9.999115915,145.3140144
Indonesia,IDN,Anxiety disorders,0,0.09880832
Indonesia,IDN,Appendicitis,0.405639656,0.816449634
Indonesia,IDN,Ascariasis,0.002125788,0.002125788
Indonesia,IDN,Asthma,10.21056725,14.35347034
Indonesia,IDN,Autism and Asperger syndrome,0,0
Indonesia,IDN,Back and neck pain,0,1.03728869
Indonesia,IDN,Benign prostatic hyperplasia,0,0.698088208
Indonesia,IDN,Bipolar disorder,0,0.311177034
Indonesia,IDN,Bladder cancer,1.368166584,12.40936062
Indonesia,IDN,Brain and nervous system cancers,1.660004715,9.417595403
Indonesia,IDN,Breast cancer,8.920226171,23.84548952
Indonesia,IDN,"Cardiomyopathy, myocarditis, endocarditis",3.531353252,37.05862761
Indonesia,IDN,Cataracts,0,0.00732221
Indonesia,IDN,Cervix uteri cancer,7.133699147,7.338243664
Indonesia,IDN,Chagas disease,0,2.383743573
Indonesia,IDN,Childhood behavioural disorders,0,0
Indonesia,IDN,Chlamydia,0.00245742,0.023923492
Indonesia,IDN,Chronic obstructive pulmonary disease,28.9204237,67.18036343
Indonesia,IDN,Cirrhosis of the liver,33.09986028,33.09986028
Indonesia,IDN,Collective violence and legal intervention,0.04894106,1.019280727
Indonesia,IDN,Colon and rectum cancers,6.664618264,45.19724642
Indonesia,IDN,Congenital anomalies,5.499399689,8.206838102
Indonesia,IDN,Corpus uteri cancer,0.968729515,5.700744744
Indonesia,IDN,Cysticercosis,0,0.439060589
Indonesia,IDN,Dengue,2.940242034,2.940242034
Indonesia,IDN,Depressive disorders,0,0
Indonesia,IDN,Diabetes mellitus,40.82588134,67.49968832
Indonesia,IDN,Diarrhoeal diseases,23.64207,49.06531406
Indonesia,IDN,Diphtheria,0.000866733,0.002799253
Indonesia,IDN,Drowning,1.663430735,6.632769925
Indonesia,IDN,Drug use disorders,0.351250338,22.62752694
Indonesia,IDN,Eating disorders,0,0.006330855
Indonesia,IDN,Echinococcosis,0.054336569,0.208439794
Indonesia,IDN,Encephalitis,0.568657997,3.512892043
Indonesia,IDN,Epilepsy,0.260538941,3.696748731
Indonesia,IDN,Exposure to mechanical forces,0.741251541,4.659577821
Indonesia,IDN,Falls,6.808457713,24.16802
Indonesia,IDN,"Fire, heat and hot substances",0.51525366,4.377734097
Indonesia,IDN,Food-bourne trematodes,0,0
Indonesia,IDN,Gallbladder and biliary diseases,2.38537067,6.079708372
Indonesia,IDN,Gallbladder and biliary tract cancer,0.427762582,16.49800858
Indonesia,IDN,Gastritis and duodenitis,0.04095288,1.203492828
Indonesia,IDN,Genital herpes,0,0
Indonesia,IDN,Glaucoma,0,0.026544346
Indonesia,IDN,Gonorrhoea,0.012310685,0.076992478
Indonesia,IDN,Gout,0,0.124610649
Indonesia,IDN,Gynecological diseases,0.202088244,0.266128694
Indonesia,IDN,HIV/AIDS,12.67965949,19.99594145
Indonesia,IDN,Hookworm disease,0,0
Indonesia,IDN,Hypertensive heart disease,20.29077613,49.420361
Indonesia,IDN,Idiopathic intellectual disability,0,0.576033465
Indonesia,IDN,Infertility,0,0
Indonesia,IDN,Inflammatory bowel disease,0.343533262,1.25256749
Indonesia,IDN,Interpersonal violence,4.290994478,32.58909698
Indonesia,IDN,Iodine deficiency,0,0.014237872
Indonesia,IDN,Iron-deficiency anaemia,0,2.757924944
Indonesia,IDN,Ischaemic heart disease,95.81949138,385.755838
Indonesia,IDN,Kidney cancer,0.485077778,8.667956684
Indonesia,IDN,Kidney diseases,15.8982541,38.51489827
Indonesia,IDN,Larynx cancer,0.616159207,4.834506081
Indonesia,IDN,Leishmaniasis,0,0.20555905
Indonesia,IDN,Leprosy,0,0.072004938
Indonesia,IDN,Leukaemia,4.328026796,11.45276744
Indonesia,IDN,Liver cancer,7.284694013,34.30330752
Indonesia,IDN,Lower respiratory infections,19.41690001,85.05912474
Indonesia,IDN,Lymphatic filariasis,0,0.000285464
Indonesia,IDN,"Lymphomas, multiple myeloma",4.160082283,15.97230104
Indonesia,IDN,Macular degeneration,0,0
Indonesia,IDN,Malaria,0.43444125,0.569457836
Indonesia,IDN,Maternal conditions,2.293616954,2.293616954
Indonesia,IDN,Measles,0.077773246,0.870560149
Indonesia,IDN,Melanoma and other skin cancers,1.38806174,9.201249072
Indonesia,IDN,Meningitis,1.157903054,2.439126385
Indonesia,IDN,Mesothelioma,0.061852565,4.128487544
Indonesia,IDN,Migraine,0,0.013388843
Indonesia,IDN,Mouth and oropharynx cancers,5.941415229,9.817201835
Indonesia,IDN,Multiple sclerosis,0.086531269,2.74928565
Indonesia,IDN,Natural disasters,0.234049368,0.234049368
Indonesia,IDN,Neonatal conditions,16.78666382,31.77244941
Indonesia,IDN,Non-migraine headache,0,0
Indonesia,IDN,Oesophagus cancer,0.435297534,16.83952307
Indonesia,IDN,Onchocerciasis,0,0
Indonesia,IDN,Oral conditions,0,0.176288737
Indonesia,IDN,Osteoarthritis,0,1.97226337
Indonesia,IDN,Other hearing loss,0,0.01766805
Indonesia,IDN,Other vision loss,0,0
Indonesia,IDN,Otitis media,0,0.0647961
Indonesia,IDN,Ovary cancer,3.137725445,7.735641458
Indonesia,IDN,Pancreas cancer,1.999608566,29.18270486
Indonesia,IDN,Pancreatitis,1.288288949,7.795042967
Indonesia,IDN,Paralytic ileus and intestinal obstruction,4.928207744,6.023236866
Indonesia,IDN,Parkinson disease,3.13488742,15.07710863
Indonesia,IDN,Peptic ulcer disease,0.79684301,8.158372951
Indonesia,IDN,Poisonings,0.291243823,3.821531654
Indonesia,IDN,Prostate cancer,2.11259861,26.12583342
Indonesia,IDN,Protein-energy malnutrition,7.3804624,7.3804624
Indonesia,IDN,Rabies,0.210025213,0.989662475
Indonesia,IDN,Rheumatic heart disease,0.452057833,9.216484452
Indonesia,IDN,Rheumatoid arthritis,0.152537335,2.061822582
Indonesia,IDN,Road injury,11.33165575,35.94117134
Indonesia,IDN,Schistosomiasis,0,0.271802269
Indonesia,IDN,Schizophrenia,0,1.110632972
Indonesia,IDN,Self-harm,2.418736723,28.57379107
Indonesia,IDN,Sickle cell disorders and trait,0,0.714383063
Indonesia,IDN,Skin diseases,1.380381688,4.852255063
Indonesia,IDN,Stomach cancer,1.039182994,39.74965
Indonesia,IDN,Stroke,131.9840903,224.311244
Indonesia,IDN,Sudden infant death syndrome,0.323058176,0.415949106
Indonesia,IDN,Syphilis,0.796563711,0.796563711
Indonesia,IDN,Testicular cancer,0.116824412,0.474723326
Indonesia,IDN,Tetanus,1.011867044,1.011867044
Indonesia,IDN,Thalassaemias,0.213552,0.213552
Indonesia,IDN,Thyroid cancer,0.880098157,1.63020353
Indonesia,IDN,"Trachea, bronchus, lung cancers",10.58225476,68.04376343
Indonesia,IDN,Trachoma,0,0
Indonesia,IDN,Trichomoniasis,0,0
Indonesia,IDN,Trichuriasis,0,0
Indonesia,IDN,Tuberculosis,33.28549408,33.28549408
Indonesia,IDN,Uncorrected refractive errors,0,0.000955946
Indonesia,IDN,Upper respiratory infections,0.022779103,0.190335789
Indonesia,IDN,Urolithiasis,0.340385931,0.969583821
Indonesia,IDN,Vitamin A deficiency,0,0.000285464
Indonesia,IDN,Whooping cough,0.810659157,0.810659157
Indonesia,IDN,Yellow fever,0,0.001927205
Iran,IRN,Acute hepatitis A,0.035533191,1.639222864
Iran,IRN,Acute hepatitis B,0.510092016,1.122784026
Iran,IRN,Acute hepatitis C,0,4.040365529
Iran,IRN,Acute hepatitis E,0.000424221,0.062235455
Iran,IRN,African trypanosomiasis,0,0
Iran,IRN,Alcohol use disorders,0.304290839,19.18308954
Iran,IRN,Alzheimer disease and other dementias,13.32326262,145.3140144
Iran,IRN,Anxiety disorders,0,0.09880832
Iran,IRN,Appendicitis,0.191664045,0.816449634
Iran,IRN,Ascariasis,0.000183458,0.002125788
Iran,IRN,Asthma,4.046393752,14.35347034
Iran,IRN,Autism and Asperger syndrome,0,0
Iran,IRN,Back and neck pain,0,1.03728869
Iran,IRN,Benign prostatic hyperplasia,0,0.698088208
Iran,IRN,Bipolar disorder,0,0.311177034
Iran,IRN,Bladder cancer,1.690314465,12.40936062
Iran,IRN,Brain and nervous system cancers,4.792711393,9.417595403
Iran,IRN,Breast cancer,4.503393853,23.84548952
Iran,IRN,"Cardiomyopathy, myocarditis, endocarditis",1.947971069,37.05862761
Iran,IRN,Cataracts,0,0.00732221
Iran,IRN,Cervix uteri cancer,0.596858315,7.338243664
Iran,IRN,Chagas disease,0,2.383743573
Iran,IRN,Childhood behavioural disorders,0,0
Iran,IRN,Chlamydia,0.002294693,0.023923492
Iran,IRN,Chronic obstructive pulmonary disease,13.75256294,67.18036343
Iran,IRN,Cirrhosis of the liver,8.002201098,33.09986028
Iran,IRN,Collective violence and legal intervention,1.019280727,1.019280727
Iran,IRN,Colon and rectum cancers,5.51963674,45.19724642
Iran,IRN,Congenital anomalies,5.837161962,8.206838102
Iran,IRN,Corpus uteri cancer,0.427120471,5.700744744
Iran,IRN,Cysticercosis,0,0.439060589
Iran,IRN,Dengue,0,2.940242034
Iran,IRN,Depressive disorders,0,0
Iran,IRN,Diabetes mellitus,16.77573095,67.49968832
Iran,IRN,Diarrhoeal diseases,2.217405971,49.06531406
Iran,IRN,Diphtheria,0,0.002799253
Iran,IRN,Drowning,1.119829389,6.632769925
Iran,IRN,Drug use disorders,2.711797647,22.62752694
Iran,IRN,Eating disorders,0,0.006330855
Iran,IRN,Echinococcosis,0.011046476,0.208439794
Iran,IRN,Encephalitis,0.294058432,3.512892043
Iran,IRN,Epilepsy,0.86602424,3.696748731
Iran,IRN,Exposure to mechanical forces,3.104319177,4.659577821
Iran,IRN,Falls,3.401092169,24.16802
Iran,IRN,"Fire, heat and hot substances",2.190569386,4.377734097
Iran,IRN,Food-bourne trematodes,0,0
Iran,IRN,Gallbladder and biliary diseases,0.816492962,6.079708372
Iran,IRN,Gallbladder and biliary tract cancer,0.488518976,16.49800858
Iran,IRN,Gastritis and duodenitis,0.107371674,1.203492828
Iran,IRN,Genital herpes,0,0
Iran,IRN,Glaucoma,0,0.026544346
Iran,IRN,Gonorrhoea,0.010329632,0.076992478
Iran,IRN,Gout,0,0.124610649
Iran,IRN,Gynecological diseases,0.00577296,0.266128694
Iran,IRN,HIV/AIDS,3.034096601,19.99594145
Iran,IRN,Hookworm disease,0,0
Iran,IRN,Hypertensive heart disease,19.80369583,49.420361
Iran,IRN,Idiopathic intellectual disability,0,0.576033465
Iran,IRN,Infertility,0,0
Iran,IRN,Inflammatory bowel disease,0.145957308,1.25256749
Iran,IRN,Interpersonal violence,3.05220035,32.58909698
Iran,IRN,Iodine deficiency,0,0.014237872
Iran,IRN,Iron-deficiency anaemia,0,2.757924944
Iran,IRN,Ischaemic heart disease,112.5327634,385.755838
Iran,IRN,Kidney cancer,0.751485355,8.667956684
Iran,IRN,Kidney diseases,14.24225835,38.51489827
Iran,IRN,Larynx cancer,1.540090413,4.834506081
Iran,IRN,Leishmaniasis,0,0.20555905
Iran,IRN,Leprosy,0,0.072004938
Iran,IRN,Leukaemia,4.785537207,11.45276744
Iran,IRN,Liver cancer,4.48943116,34.30330752
Iran,IRN,Lower respiratory infections,13.56306041,85.05912474
Iran,IRN,Lymphatic filariasis,0,0.000285464
Iran,IRN,"Lymphomas, multiple myeloma",3.478714229,15.97230104
Iran,IRN,Macular degeneration,0,0
Iran,IRN,Malaria,0,0.569457836
Iran,IRN,Maternal conditions,0.343663452,2.293616954
Iran,IRN,Measles,0.00093895,0.870560149
Iran,IRN,Melanoma and other skin cancers,0.623492637,9.201249072
Iran,IRN,Meningitis,0.775603436,2.439126385
Iran,IRN,Mesothelioma,0.016421297,4.128487544
Iran,IRN,Migraine,0,0.013388843
Iran,IRN,Mouth and oropharynx cancers,0.776046102,9.817201835
Iran,IRN,Multiple sclerosis,0.496899966,2.74928565
Iran,IRN,Natural disasters,0.148043646,0.234049368
Iran,IRN,Neonatal conditions,12.37783605,31.77244941
Iran,IRN,Non-migraine headache,0,0
Iran,IRN,Oesophagus cancer,2.850453116,16.83952307
Iran,IRN,Onchocerciasis,0,0
Iran,IRN,Oral conditions,0,0.176288737
Iran,IRN,Osteoarthritis,0,1.97226337
Iran,IRN,Other hearing loss,0,0.01766805
Iran,IRN,Other vision loss,0,0
Iran,IRN,Otitis media,0,0.0647961
Iran,IRN,Ovary cancer,1.12127201,7.735641458
Iran,IRN,Pancreas cancer,2.90700329,29.18270486
Iran,IRN,Pancreatitis,0.436775854,7.795042967
Iran,IRN,Paralytic ileus and intestinal obstruction,0.852540956,6.023236866
Iran,IRN,Parkinson disease,3.070987792,15.07710863
Iran,IRN,Peptic ulcer disease,1.503384881,8.158372951
Iran,IRN,Poisonings,0.985404211,3.821531654
Iran,IRN,Prostate cancer,4.318077092,26.12583342
Iran,IRN,Protein-energy malnutrition,0.181647283,7.3804624
Iran,IRN,Rabies,0,0.989662475
Iran,IRN,Rheumatic heart disease,1.205782639,9.216484452
Iran,IRN,Rheumatoid arthritis,0.083896898,2.061822582
Iran,IRN,Road injury,21.47885662,35.94117134
Iran,IRN,Schistosomiasis,0,0.271802269
Iran,IRN,Schizophrenia,0,1.110632972
Iran,IRN,Self-harm,5.232113185,28.57379107
Iran,IRN,Sickle cell disorders and trait,0.271018055,0.714383063
Iran,IRN,Skin diseases,0.269235299,4.852255063
Iran,IRN,Stomach cancer,11.85160348,39.74965
Iran,IRN,Stroke,44.30041742,224.311244
Iran,IRN,Sudden infant death syndrome,0.245737413,0.415949106
Iran,IRN,Syphilis,0.052711301,0.796563711
Iran,IRN,Testicular cancer,0.108638405,0.474723326
Iran,IRN,Tetanus,0.031470512,1.011867044
Iran,IRN,Thalassaemias,0.108502089,0.213552
Iran,IRN,Thyroid cancer,0.376044584,1.63020353
Iran,IRN,"Trachea, bronchus, lung cancers",8.187924974,68.04376343
Iran,IRN,Trachoma,0,0
Iran,IRN,Trichomoniasis,0,0
Iran,IRN,Trichuriasis,0,0
Iran,IRN,Tuberculosis,1.059907818,33.28549408
Iran,IRN,Uncorrected refractive errors,0,0.000955946
Iran,IRN,Upper respiratory infections,0.01122544,0.190335789
Iran,IRN,Urolithiasis,0.020797054,0.969583821
Iran,IRN,Vitamin A deficiency,0,0.000285464
Iran,IRN,Whooping cough,0.085424382,0.810659157
Iran,IRN,Yellow fever,0,0.001927205
Italy,ITA,Acute hepatitis A,1.639222864,1.639222864
Italy,ITA,Acute hepatitis B,0.549984314,1.122784026
Italy,ITA,Acute hepatitis C,4.040365529,4.040365529
Italy,ITA,Acute hepatitis E,0.007550211,0.062235455
Italy,ITA,African trypanosomiasis,0,0
Italy,ITA,Alcohol use disorders,0.456476207,19.18308954
Italy,ITA,Alzheimer disease and other dementias,68.43655317,145.3140144
Italy,ITA,Anxiety disorders,0.00118727,0.09880832
Italy,ITA,Appendicitis,0.074890279,0.816449634
Italy,ITA,Ascariasis,0,0.002125788
Italy,ITA,Asthma,0.804879492,14.35347034
Italy,ITA,Autism and Asperger syndrome,0,0
Italy,ITA,Back and neck pain,0.477041587,1.03728869
Italy,ITA,Benign prostatic hyperplasia,0.39699527,0.698088208
Italy,ITA,Bipolar disorder,0.141952855,0.311177034
Italy,ITA,Bladder cancer,11.08354789,12.40936062
Italy,ITA,Brain and nervous system cancers,7.265678926,9.417595403
Italy,ITA,Breast cancer,22.91106106,23.84548952
Italy,ITA,"Cardiomyopathy, myocarditis, endocarditis",9.127499116,37.05862761
Italy,ITA,Cataracts,0,0.00732221
Italy,ITA,Cervix uteri cancer,1.907256045,7.338243664
Italy,ITA,Chagas disease,0,2.383743573
Italy,ITA,Childhood behavioural disorders,0,0
Italy,ITA,Chlamydia,0,0.023923492
Italy,ITA,Chronic obstructive pulmonary disease,53.47235999,67.18036343
Italy,ITA,Cirrhosis of the liver,9.185490608,33.09986028
Italy,ITA,Collective violence and legal intervention,0,1.019280727
Italy,ITA,Colon and rectum cancers,35.10916396,45.19724642
Italy,ITA,Congenital anomalies,2.377265952,8.206838102
Italy,ITA,Corpus uteri cancer,3.627607578,5.700744744
Italy,ITA,Cysticercosis,0,0.439060589
Italy,ITA,Dengue,0,2.940242034
Italy,ITA,Depressive disorders,0,0
Italy,ITA,Diabetes mellitus,32.74755726,67.49968832
Italy,ITA,Diarrhoeal diseases,2.676665959,49.06531406
Italy,ITA,Diphtheria,0,0.002799253
Italy,ITA,Drowning,0.563986124,6.632769925
Italy,ITA,Drug use disorders,1.080938546,22.62752694
Italy,ITA,Eating disorders,0,0.006330855
Italy,ITA,Echinococcosis,0,0.208439794
Italy,ITA,Encephalitis,0.008135935,3.512892043
Italy,ITA,Epilepsy,2.205880888,3.696748731
Italy,ITA,Exposure to mechanical forces,0.565006585,4.659577821
Italy,ITA,Falls,6.97544594,24.16802
Italy,ITA,"Fire, heat and hot substances",0.445844617,4.377734097
Italy,ITA,Food-bourne trematodes,0,0
Italy,ITA,Gallbladder and biliary diseases,3.740596754,6.079708372
Italy,ITA,Gallbladder and biliary tract cancer,6.214209995,16.49800858
Italy,ITA,Gastritis and duodenitis,0.189982765,1.203492828
Italy,ITA,Genital herpes,0,0
Italy,ITA,Glaucoma,0.026544346,0.026544346
Italy,ITA,Gonorrhoea,0,0.076992478
Italy,ITA,Gout,0.033025464,0.124610649
Italy,ITA,Gynecological diseases,0,0.266128694
Italy,ITA,HIV/AIDS,0.856497333,19.99594145
Italy,ITA,Hookworm disease,0,0
Italy,ITA,Hypertensive heart disease,49.420361,49.420361
Italy,ITA,Idiopathic intellectual disability,0.310555241,0.576033465
Italy,ITA,Infertility,0,0
Italy,ITA,Inflammatory bowel disease,1.070590439,1.25256749
Italy,ITA,Interpersonal violence,0.672740058,32.58909698
Italy,ITA,Iodine deficiency,0,0.014237872
Italy,ITA,Iron-deficiency anaemia,2.757924944,2.757924944
Italy,ITA,Ischaemic heart disease,160.3893849,385.755838
Italy,ITA,Kidney cancer,6.844008485,8.667956684
Italy,ITA,Kidney diseases,21.02399584,38.51489827
Italy,ITA,Larynx cancer,2.796516415,4.834506081
Italy,ITA,Leishmaniasis,0.00118727,0.20555905
Italy,ITA,Leprosy,0,0.072004938
Italy,ITA,Leukaemia,11.11613581,11.45276744
Italy,ITA,Liver cancer,15.89488428,34.30330752
Italy,ITA,Lower respiratory infections,26.98640797,85.05912474
Italy,ITA,Lymphatic filariasis,0,0.000285464
Italy,ITA,"Lymphomas, multiple myeloma",15.97230104,15.97230104
Italy,ITA,Macular degeneration,0,0
Italy,ITA,Malaria,0,0.569457836
Italy,ITA,Maternal conditions,0.008384777,2.293616954
Italy,ITA,Measles,0,0.870560149
Italy,ITA,Melanoma and other skin cancers,5.346832672,9.201249072
Italy,ITA,Meningitis,0.203518085,2.439126385
Italy,ITA,Mesothelioma,2.864463081,4.128487544
Italy,ITA,Migraine,0,0.013388843
Italy,ITA,Mouth and oropharynx cancers,5.514599814,9.817201835
Italy,ITA,Multiple sclerosis,1.114221734,2.74928565
Italy,ITA,Natural disasters,0,0.234049368
Italy,ITA,Neonatal conditions,1.266228542,31.77244941
Italy,ITA,Non-migraine headache,0,0
Italy,ITA,Oesophagus cancer,3.368805296,16.83952307
Italy,ITA,Onchocerciasis,0,0
Italy,ITA,Oral conditions,0.067101807,0.176288737
Italy,ITA,Osteoarthritis,0.793119857,1.97226337
Italy,ITA,Other hearing loss,0.008426816,0.01766805
Italy,ITA,Other vision loss,0,0
Italy,ITA,Otitis media,0.022051905,0.0647961
Italy,ITA,Ovary cancer,5.416317676,7.735641458
Italy,ITA,Pancreas cancer,19.97026332,29.18270486
Italy,ITA,Pancreatitis,1.83446733,7.795042967
Italy,ITA,Paralytic ileus and intestinal obstruction,4.762738268,6.023236866
Italy,ITA,Parkinson disease,13.92049073,15.07710863
Italy,ITA,Peptic ulcer disease,1.136138074,8.158372951
Italy,ITA,Poisonings,0.252290196,3.821531654
Italy,ITA,Prostate cancer,13.89141187,26.12583342
Italy,ITA,Protein-energy malnutrition,1.279324841,7.3804624
Italy,ITA,Rabies,0,0.989662475
Italy,ITA,Rheumatic heart disease,3.661182302,9.216484452
Italy,ITA,Rheumatoid arthritis,1.158478278,2.061822582
Italy,ITA,Road injury,5.318020427,35.94117134
Italy,ITA,Schistosomiasis,0,0.271802269
Italy,ITA,Schizophrenia,0.706432002,1.110632972
Italy,ITA,Self-harm,6.674348876,28.57379107
Italy,ITA,Sickle cell disorders and trait,0,0.714383063
Italy,ITA,Skin diseases,2.3771615,4.852255063
Italy,ITA,Stomach cancer,16.9289073,39.74965
Italy,ITA,Stroke,103.4397353,224.311244
Italy,ITA,Sudden infant death syndrome,0.03276727,0.415949106
Italy,ITA,Syphilis,0.002389034,0.796563711
Italy,ITA,Testicular cancer,0.156622134,0.474723326
Italy,ITA,Tetanus,0.032944317,1.011867044
Italy,ITA,Thalassaemias,0.049913594,0.213552
Italy,ITA,Thyroid cancer,0.955438689,1.63020353
Italy,ITA,"Trachea, bronchus, lung cancers",56.39794265,68.04376343
Italy,ITA,Trachoma,0,0
Italy,ITA,Trichomoniasis,0,0
Italy,ITA,Trichuriasis,0,0
Italy,ITA,Tuberculosis,0.559942834,33.28549408
Italy,ITA,Uncorrected refractive errors,0,0.000955946
Italy,ITA,Upper respiratory infections,0.026105896,0.190335789
Italy,ITA,Urolithiasis,0,0.969583821
Italy,ITA,Vitamin A deficiency,0,0.000285464
Italy,ITA,Whooping cough,0,0.810659157
Italy,ITA,Yellow fever,0,0.001927205
Japan,JPN,Acute hepatitis A,0.072272341,1.639222864
Japan,JPN,Acute hepatitis B,1.122784026,1.122784026
Japan,JPN,Acute hepatitis C,1.752028344,4.040365529
Japan,JPN,Acute hepatitis E,0.029778635,0.062235455
Japan,JPN,African trypanosomiasis,0,0
Japan,JPN,Alcohol use disorders,0.453555385,19.18308954
Japan,JPN,Alzheimer disease and other dementias,44.88063359,145.3140144
Japan,JPN,Anxiety disorders,0,0.09880832
Japan,JPN,Appendicitis,0.092485122,0.816449634
Japan,JPN,Ascariasis,0,0.002125788
Japan,JPN,Asthma,1.513305308,14.35347034
Japan,JPN,Autism and Asperger syndrome,0,0
Japan,JPN,Back and neck pain,0.636236395,1.03728869
Japan,JPN,Benign prostatic hyperplasia,0.131554633,0.698088208
Japan,JPN,Bipolar disorder,0.061752815,0.311177034
Japan,JPN,Bladder cancer,7.837461818,12.40936062
Japan,JPN,Brain and nervous system cancers,2.236892273,9.417595403
Japan,JPN,Breast cancer,12.44520371,23.84548952
Japan,JPN,"Cardiomyopathy, myocarditis, endocarditis",6.474594865,37.05862761
Japan,JPN,Cataracts,0,0.00732221
Japan,JPN,Cervix uteri cancer,3.000886857,7.338243664
Japan,JPN,Chagas disease,0,2.383743573
Japan,JPN,Childhood behavioural disorders,0,0
Japan,JPN,Chlamydia,0,0.023923492
Japan,JPN,Chronic obstructive pulmonary disease,61.61612726,67.18036343
Japan,JPN,Cirrhosis of the liver,11.1881091,33.09986028
Japan,JPN,Collective violence and legal intervention,0,1.019280727
Japan,JPN,Colon and rectum cancers,45.19724642,45.19724642
Japan,JPN,Congenital anomalies,1.952457837,8.206838102
Japan,JPN,Corpus uteri cancer,2.724292523,5.700744744
Japan,JPN,Cysticercosis,0,0.439060589
Japan,JPN,Dengue,0,2.940242034
Japan,JPN,Depressive disorders,0,0
Japan,JPN,Diabetes mellitus,4.280556473,67.49968832
Japan,JPN,Diarrhoeal diseases,2.152895927,49.06531406
Japan,JPN,Diphtheria,0,0.002799253
Japan,JPN,Drowning,6.632769925,6.632769925
Japan,JPN,Drug use disorders,0.583021056,22.62752694
Japan,JPN,Eating disorders,0,0.006330855
Japan,JPN,Echinococcosis,0,0.208439794
Japan,JPN,Encephalitis,0.003866876,3.512892043
Japan,JPN,Epilepsy,1.223968897,3.696748731
Japan,JPN,Exposure to mechanical forces,0.428495974,4.659577821
Japan,JPN,Falls,7.670098089,24.16802
Japan,JPN,"Fire, heat and hot substances",0.78775308,4.377734097
Japan,JPN,Food-bourne trematodes,0,0
Japan,JPN,Gallbladder and biliary diseases,6.079708372,6.079708372
Japan,JPN,Gallbladder and biliary tract cancer,16.49800858,16.49800858
Japan,JPN,Gastritis and duodenitis,0.075578252,1.203492828
Japan,JPN,Genital herpes,0,0
Japan,JPN,Glaucoma,0,0.026544346
Japan,JPN,Gonorrhoea,0,0.076992478
Japan,JPN,Gout,0.014989109,0.124610649
Japan,JPN,Gynecological diseases,0,0.266128694
Japan,JPN,HIV/AIDS,0.031553359,19.99594145
Japan,JPN,Hookworm disease,0,0
Japan,JPN,Hypertensive heart disease,5.257391289,49.420361
Japan,JPN,Idiopathic intellectual disability,0.10557816,0.576033465
Japan,JPN,Infertility,0,0
Japan,JPN,Inflammatory bowel disease,0.248489285,1.25256749
Japan,JPN,Interpersonal violence,0.195549115,32.58909698
Japan,JPN,Iodine deficiency,0,0.014237872
Japan,JPN,Iron-deficiency anaemia,0.692384335,2.757924944
Japan,JPN,Ischaemic heart disease,129.2014225,385.755838
Japan,JPN,Kidney cancer,7.984766935,8.667956684
Japan,JPN,Kidney diseases,35.29777973,38.51489827
Japan,JPN,Larynx cancer,0.766650433,4.834506081
Japan,JPN,Leishmaniasis,0,0.20555905
Japan,JPN,Leprosy,0,0.072004938
Japan,JPN,Leukaemia,7.571833621,11.45276744
Japan,JPN,Liver cancer,23.165752,34.30330752
Japan,JPN,Lower respiratory infections,85.05912474,85.05912474
Japan,JPN,Lymphatic filariasis,0,0.000285464
Japan,JPN,"Lymphomas, multiple myeloma",15.19725184,15.97230104
Japan,JPN,Macular degeneration,0,0
Japan,JPN,Malaria,0,0.569457836
Japan,JPN,Maternal conditions,0.028431372,2.293616954
Japan,JPN,Measles,0,0.870560149
Japan,JPN,Melanoma and other skin cancers,1.460566522,9.201249072
Japan,JPN,Meningitis,0.243395182,2.439126385
Japan,JPN,Mesothelioma,1.301278681,4.128487544
Japan,JPN,Migraine,0,0.013388843
Japan,JPN,Mouth and oropharynx cancers,6.570956176,9.817201835
Japan,JPN,Multiple sclerosis,0.077940362,2.74928565
Japan,JPN,Natural disasters,0.061199401,0.234049368
Japan,JPN,Neonatal conditions,0.357469009,31.77244941
Japan,JPN,Non-migraine headache,0,0
Japan,JPN,Oesophagus cancer,9.697924296,16.83952307
Japan,JPN,Onchocerciasis,0,0
Japan,JPN,Oral conditions,0.080920802,0.176288737
Japan,JPN,Osteoarthritis,0.059686527,1.97226337
Japan,JPN,Other hearing loss,0,0.01766805
Japan,JPN,Other vision loss,0,0
Japan,JPN,Otitis media,0.003144569,0.0647961
